query_id,relevance_docid,score,confidence
1122767,8061233,1,63.8
1122767,3514064,1,63
1122767,7544609,1,62.5
1122767,592658,1,62
1122767,3192617,1,61.2
1122767,1238934,1,60
1122767,5877499,1,60
1122767,8061226,1,60
1122767,4843544,1,59
1122767,884952,1,58
1122767,1370608,1,56
1122767,6764249,1,56
1122767,2859902,1,53.3
1122767,4481398,1,53
1122767,8039582,1,52
1122767,2859903,1,52
1122767,3972840,1,52
1122767,916144,1,52
1122767,348597,1,50
1122767,5796713,1,47
1122767,8146818,1,46
1122767,1368154,1,41.7
1122767,3601979,1,37
1122767,1368156,1,35
1122767,2859908,1,33
1122767,8039589,1,28
1122767,1987310,1,
1122767,193354,0,97.2
1122767,5468402,0,96.8
1122767,2869521,0,95.6
1122767,3467792,0,95.6
1122767,2869517,0,95.5
1122767,4259801,0,95
1122767,8039587,0,95
1122767,8326512,0,95
1122767,2859905,0,94.8
1122767,6849068,0,94.7
1122767,8039588,0,93.8
1122767,5037764,0,93.8
1122767,1368155,0,93
1122767,4550501,0,93
1122767,3368028,0,92.5
1122767,3320220,0,92.5
1122767,2912048,0,91.2
1122767,3467791,0,91.2
1122767,8237590,0,91
1122767,8326513,0,90.8
1122767,8600801,0,90
1122767,6179214,0,81.7
1122767,75236,0,78.3
1127540,2574460,2,96.7
1127540,2044364,2,95
1127540,4357490,2,93.8
1127540,5753339,2,92
1127540,2044368,2,91
1127540,2044370,2,91
1127540,2044369,2,90
1127540,7075111,2,90
1127540,8244505,1,86
1127540,1733894,1,82.5
1127540,3607071,1,81
1127540,5728333,1,80
1127540,4488936,1,80
1127540,1261897,1,77.5
1127540,5712334,1,77
1127540,3158395,1,75
1127540,3158392,1,74
1127540,5728324,1,73.8
1127540,8103042,1,70
1127540,2044366,1,68.8
1127540,8726960,1,68.8
1127540,3134960,1,68.8
1127540,8172661,1,67.5
1127540,8172662,1,66
1127540,3982451,1,64
1127540,8304886,1,60
1127540,8726954,1,58
1127540,2253050,1,57.5
1127540,8202406,1,53.3
1127540,3852373,1,44
1127540,5066448,1,42.5
1127540,8726955,1,41.2
1127540,8726961,1,22
1127540,8726956,1,16.7
1127540,8331765,1,15
1127540,7997599,0,99.4
1127540,1683442,0,99.2
1127540,6759157,0,99.2
1127540,1906564,0,99
1127540,5632990,0,99
1127540,8666691,0,99
1127540,6759159,0,98.2
1127540,7674599,0,98.2
1127540,797977,0,98.2
1127540,7997603,0,98
1127540,7176995,0,97.5
1127540,1211118,0,97.4
1127540,186476,0,97.4
1127540,257426,0,97.4
1127540,8255879,0,97.4
1127540,8694942,0,97.4
1127540,224309,0,97.2
1127540,8077956,0,97.2
1127540,5555468,0,97
1127540,4756966,0,96.8
1127540,1145263,0,96.6
1127540,6759154,0,96.6
1127540,7312888,0,96.6
1127540,1530862,0,96.4
1127540,8730388,0,96.4
1127540,555347,0,96.3
1127540,276612,0,96
1127540,8730384,0,96
1127540,1891914,0,95.8
1127540,4464218,0,95.8
1127540,4558913,0,95.8
1127540,6731241,0,95.8
1127540,6759156,0,95.8
1127540,7702580,0,95.8
1127540,3031933,0,95
1127540,3217502,0,95
1127540,690130,0,95
1127540,7184106,0,95
1127540,4230167,0,94.8
1127540,555346,0,94.8
1127540,187285,0,94.6
1127540,6958226,0,94.6
1127540,8062888,0,94.6
1127540,1145264,0,94.4
1127540,6932352,0,93
1127540,3993067,0,92.5
1127540,963808,0,92
1127540,2044371,0,91.7
1127540,72395,0,91.2
1127540,591861,0,77.6
1127540,7051451,0,76.8
1127540,2044372,0,74.8
1127540,8726963,0,71.8
1127540,6282405,0,71
1127540,8726958,0,68.8
1127540,591859,0,66
1127540,8726962,0,48.5
1127540,149442,0,47.2
1127540,8726957,0,37
1127540,1192890,0,37
1127540,8726959,0,36
1127540,103554,0,30
1127540,2110665,0,0
1127540,8085083,0,
1127540,8653226,0,
1116380,521341,2,95
1116380,1422757,2,90
1116380,444969,2,86.2
1116380,2918517,1,75
1116380,7659172,1,70
1116380,2133307,1,66.7
1116380,8113949,1,65
1116380,1670516,1,62
1116380,2598839,1,55
1116380,5104774,1,55
1116380,2379432,1,50
1116380,4725114,1,50
1116380,8155895,1,50
1116380,8571533,1,50
1116380,7131862,1,45
1116380,6385486,1,39
1116380,8571538,1,25
1116380,8621253,1,25
1116380,3680690,1,24
1116380,8042239,1,
1116380,5654382,0,97.4
1116380,7599634,0,96.4
1116380,3069335,0,96.2
1116380,5587852,0,96.2
1116380,8371014,0,96.2
1116380,1757185,0,95.6
1116380,684555,0,95.6
1116380,5073073,0,95
1116380,6666602,0,95
1116380,8095674,0,95
1116380,8166096,0,95
1116380,8178803,0,95
1116380,8784324,0,95
1116380,1883473,0,94.8
1116380,471652,0,94.8
1116380,471653,0,94.8
1116380,5104772,0,94.8
1116380,8784326,0,94.8
1116380,8840177,0,94.8
1116380,8479708,0,94.7
1116380,494640,0,94.5
1116380,1645711,0,94
1116380,6310703,0,94
1116380,684561,0,94
1116380,6891415,0,94
1116380,1244313,0,93.8
1116380,1547041,0,93.8
1116380,1584126,0,93.8
1116380,1792203,0,93.8
1116380,1894390,0,93.8
1116380,7215246,0,93.8
1116380,8784331,0,93.8
1116380,8612548,0,93.6
1116380,4407172,0,93.5
1116380,6431022,0,93.5
1116380,5140713,0,93.3
1116380,2765753,0,93.2
1116380,189097,0,93
1116380,2557536,0,93
1116380,5320557,0,93
1116380,6310696,0,93
1116380,7022413,0,92.6
1116380,5104773,0,92.5
1116380,1596356,0,92
1116380,2532665,0,92
1116380,684562,0,92
1116380,1883479,0,91.7
1116380,5104775,0,91.7
1116380,7879731,0,91.7
1116380,7905911,0,91.7
1116380,5104779,0,91.2
1116380,5395322,0,91.2
1116380,953277,0,91.2
1116380,3104321,0,91
1116380,3190733,0,90
1116380,1883474,0,89
1116380,1883476,0,89
1116380,4752907,0,88.3
1116380,3266158,0,87.5
1116380,953274,0,81.2
1116380,314549,0,76.2
1116380,3104319,0,75
1116380,3104322,0,74
1116380,6375060,0,73
1116380,4761504,0,70
1116380,2768731,0,61.2
1116380,728924,0,47.5
1116380,3126239,0,34.4
1116380,471649,0,33.3
1116380,3063710,0,30
1116380,4198667,0,22.5
1116380,235748,0,
1116380,2808195,0,
1116380,4748531,0,
1116380,5152172,0,
1116380,5372026,0,
1116380,7007643,0,
1116380,7803358,0,
1116380,8185108,0,
1116380,8811453,0,
914916,8772520,2,94
914916,8563840,2,94
914916,1194681,2,94
914916,3057739,2,93.8
914916,1699112,2,93.3
914916,7081903,2,93.3
914916,4249582,2,93.3
914916,5061651,2,93.3
914916,8772524,2,93.3
914916,2989236,2,93
914916,5730355,2,93
914916,5890304,2,93
914916,6042350,2,93
914916,8772521,2,93
914916,8772525,2,93
914916,1183908,2,93
914916,8813138,2,92.5
914916,8813139,2,92.5
914916,1183903,2,92
914916,2631739,2,92
914916,5730352,2,92
914916,8772517,2,92
914916,1886761,2,92
914916,2224048,2,92
914916,6818272,2,91.7
914916,3253279,2,91.7
914916,145274,2,91.2
914916,3530685,2,91.2
914916,7040507,2,91.2
914916,6174100,2,91.2
914916,6268145,2,91.2
914916,1194685,2,91
914916,2001626,2,91
914916,1835661,2,91
914916,3573852,2,91
914916,2463787,2,91
914916,2693897,2,91
914916,5177082,2,91
914916,3758228,2,91
914916,7240123,2,91
914916,424527,2,91
914916,6824065,2,91
914916,8772516,2,91
914916,8348854,2,91
914916,8520449,2,91
914916,2001628,2,90
914916,2631743,2,90
914916,2631746,2,90
914916,3253278,2,90
914916,1752784,2,90
914916,5122808,2,90
914916,5439629,2,90
914916,7662448,2,90
914916,7798475,2,90
914916,3586559,2,90
914916,3635240,2,90
914916,1356326,2,89
914916,3949623,2,89
914916,8813137,2,89
914916,6071696,2,88.8
914916,3505662,2,88.8
914916,3643633,2,88.8
914916,8345544,2,88.3
914916,5439626,2,88.3
914916,2200004,2,88
914916,4425460,2,88
914916,8481901,2,88
914916,2159459,2,88
914916,1237158,2,86.2
914916,2054776,2,85
914916,8129165,2,82.5
914916,1183904,2,70
914916,2293684,2,67.5
914916,1392742,1,76.2
914916,1501494,1,76
914916,7693496,1,74
914916,8027657,1,73
914916,593526,1,72.5
914916,3375845,1,71.2
914916,8053514,1,68
914916,7655935,1,67
914916,2970791,1,66
914916,7693497,1,66
914916,8438561,1,66
914916,3530681,1,65
914916,4631895,1,62
914916,5730358,1,58
914916,8065288,1,36
914916,4413753,0,100
914916,8164184,0,96.8
914916,8027663,0,94.7
914916,7675715,0,94.6
914916,7241370,0,94
914916,4506170,0,93.8
914916,2943481,0,93.5
914916,4578391,0,91.7
914916,7186701,0,91.2
914916,4413747,0,90
914916,4413752,0,90
914916,6092962,0,90
1110678,8315653,2,94
1110678,2713709,2,93
1110678,8155912,2,93
1110678,1407079,2,93
1110678,1273677,2,92
1110678,2713710,2,92
1110678,4517438,2,92
1110678,4562240,2,92
1110678,1902017,2,91.8
1110678,8155914,2,91.7
1110678,2713703,2,91
1110678,2714688,2,91
1110678,5843314,2,91
1110678,7139336,2,91
1110678,7681504,2,91
1110678,1273674,2,90
1110678,2993217,2,90
1110678,3409858,2,90
1110678,8055252,2,90
1110678,8092357,2,90
1110678,4297749,2,90
1110678,7143067,2,90
1110678,2713704,2,89
1110678,4517440,2,89
1110678,6087414,2,89
1110678,7822744,2,88.8
1110678,4562233,2,88.8
1110678,3195542,2,88.3
1110678,7822742,2,88.3
1110678,1555304,2,88
1110678,8678364,2,88
1110678,6632692,2,87.5
1110678,2713711,2,86.7
1110678,7449481,2,84
1110678,7142094,1,75
1110678,1327784,1,71.7
1110678,7139329,1,68.3
1110678,2096160,1,66.7
1110678,352396,1,66.7
1110678,6936478,1,66
1110678,6852025,1,65
1110678,2691766,1,58
1110678,7238156,1,57.5
1110678,6704694,1,56.7
1110678,3080793,1,50
1110678,7822741,1,46.7
1110678,2126363,1,45
1110678,7689852,1,45
1110678,7671274,1,34
1110678,8378139,1,20
1110678,1590930,1,16
1110678,7671273,0,98
1110678,7896534,0,97.6
1110678,7920889,0,97.6
1110678,6383531,0,97.4
1110678,3080792,0,96.6
1110678,5897149,0,96.6
1110678,7896540,0,96
1110678,4353878,0,95.8
1110678,928521,0,95.8
1110678,8198585,0,95.7
1110678,8155907,0,95.4
1110678,4007919,0,95
1110678,5214842,0,95
1110678,7920888,0,95
1110678,8155905,0,95
1110678,1710934,0,94.8
1110678,1710937,0,94.8
1110678,2713705,0,94.8
1110678,4591920,0,94.8
1110678,5719597,0,94.3
1110678,8319126,0,94
1110678,2596263,0,94
1110678,4573818,0,94
1110678,466622,0,93.8
1110678,2713708,0,93.8
1110678,7896541,0,93.8
1110678,8423569,0,93.8
1110678,6704692,0,93.5
1110678,5719602,0,93.3
1110678,6433850,0,93.3
1110678,1030221,0,93.3
1110678,2691767,0,93
1110678,5246895,0,93
1110678,1710938,0,92.8
1110678,2691763,0,92.2
1110678,8672734,0,92
1110678,3719134,0,91.7
1110678,5260903,0,91.7
1110678,6936475,0,91.7
1110678,3201281,0,91.2
1110678,4750789,0,91.2
1110678,4898377,0,91.2
1110678,8743850,0,91.2
1110678,7671271,0,91
1110678,8155909,0,87
1110678,7896538,0,81.2
1110678,7896539,0,70
1110678,5278868,0,64.7
1110678,3647274,0,
47210,2338382,2,94
47210,6180503,2,94
47210,4748992,2,94
47210,4766143,2,94
47210,3112629,2,93.3
47210,2042918,2,93
47210,2545998,2,93
47210,2546001,2,93
47210,2546002,2,93
47210,5207329,2,93
47210,1560504,2,92.5
47210,2566998,2,92.5
47210,278662,2,92.5
47210,5219853,2,92.5
47210,2338385,2,92
47210,7367872,2,92
47210,2546005,2,91.7
47210,5207323,2,91.2
47210,2546007,2,91
47210,4007108,2,91
47210,5207328,2,91
47210,6502207,2,91
47210,7509248,2,91
47210,5642107,2,91
47210,3112626,2,91
47210,6168517,2,90
47210,6180504,2,90
47210,5207326,2,90
47210,7367873,2,90
47210,7562284,2,90
47210,5642099,2,90
47210,6180505,2,90
47210,6180506,2,89
47210,1839675,2,88.8
47210,6168520,2,87
47210,2338383,2,86
47210,7067451,1,82
47210,1256320,1,75
47210,2338386,1,75
47210,5947917,1,72.5
47210,6180507,1,71.2
47210,5118980,1,71
47210,6168516,1,71
47210,2059433,1,70
47210,3131197,1,70
47210,3858014,1,68.8
47210,1131414,1,67.5
47210,2779810,1,67
47210,5219856,1,67
47210,1880184,1,66.7
47210,2131771,1,66
47210,1560499,1,65
47210,2674624,1,65
47210,3136853,1,64
47210,4748995,1,64
47210,5551882,1,64
47210,8646329,1,64
47210,3304363,1,63.3
47210,5561968,1,63
47210,1839669,1,62
47210,6377337,1,62
47210,6330615,1,59
47210,5497278,1,58
47210,6168519,1,57.5
47210,3304361,1,56
47210,486868,1,53.8
47210,5698323,1,52
47210,7509251,1,50
47210,4007103,1,47.5
47210,2042927,1,45
47210,8261977,1,32
47210,8241222,1,30
47210,5301406,1,
47210,4356665,0,94.6
47210,1839671,0,93.8
47210,2902256,0,93.3
47210,4356666,0,91.8
47210,1839668,0,91.7
47210,1839666,0,87.5
47210,1764823,0,76
47210,8609955,0,56.7
47210,6395755,0,55
47210,5514541,0,52
47210,3491885,0,45
47210,2769575,0,37
47210,2338384,0,36
47210,1839673,0,30
47210,3873019,0,28.8
47210,8816808,0,25
47210,5859180,0,10
47210,3858013,0,8.3
47210,278663,0,5
47210,4748997,0,4
47210,4748994,0,3.3
47210,7509250,0,2.5
47210,1836597,0,1.7
47210,4748993,0,0
47210,5736870,0,0
47210,6879333,0,0
47210,7562282,0,
877809,7346771,3,95
877809,1050327,2,95
877809,35114,2,95
877809,5940394,2,95
877809,1550613,2,94
877809,7050366,2,94
877809,5416048,2,94
877809,5850349,2,94
877809,8240722,2,94
877809,1550610,2,93
877809,1030813,2,93
877809,3328098,2,93
877809,4888929,2,93
877809,4888932,2,93
877809,35109,2,93
877809,2213767,2,93
877809,955828,2,93
877809,35111,2,92.5
877809,4888926,2,92.5
877809,119535,2,92.5
877809,5940393,2,92.5
877809,1830189,2,92
877809,3328100,2,92
877809,35115,2,92
877809,6306991,2,92
877809,7040022,2,92
877809,7906970,2,92
877809,8511146,2,92
877809,4476390,2,92
877809,5695320,2,92
877809,6704838,2,91.2
877809,7070855,2,91.2
877809,35107,2,91
877809,35113,2,91
877809,3982277,2,91
877809,5037396,2,91
877809,4626619,2,91
877809,7906974,2,91
877809,2781468,2,90
877809,35108,2,90
877809,7040017,2,90
877809,1592278,2,90
877809,2213765,2,90
877809,741714,2,90
877809,6680909,2,88.8
877809,2208912,2,88.8
877809,8240715,2,88
877809,1856105,2,87.5
877809,5037395,2,86.7
877809,5758396,2,83.3
877809,4635482,2,82.5
877809,825224,1,86
877809,7714171,1,78
877809,5758394,1,76
877809,3879161,1,75
877809,1550611,1,73
877809,5758398,1,71.7
877809,1550612,1,71.2
877809,1856108,1,71.2
877809,379134,1,69
877809,379142,1,68.8
877809,3248714,1,68.3
877809,1939815,1,68
877809,379138,1,68
877809,805935,1,68
877809,1208595,1,64
877809,7380100,1,62
877809,1030818,1,62
877809,5758393,1,59
877809,3073810,1,58
877809,4534156,1,54
877809,3879167,1,53.3
877809,1821652,1,50
877809,5229370,1,50
877809,35112,1,42
877809,3248713,1,35
877809,8290074,1,27.5
877809,8165590,0,96.6
877809,935210,0,94.8
877809,1593415,0,94.6
877809,7380092,0,94
877809,7380094,0,94
877809,416056,0,93.8
877809,4619976,0,93
877809,6629296,0,93
877809,6458503,0,92.8
877809,379136,0,92.5
877809,6306988,0,92.5
877809,1939819,0,92
877809,1939820,0,92
877809,8781372,0,92
877809,658473,0,91.7
877809,6629299,0,91.2
877809,1869686,0,91
877809,6704843,0,90
877809,8781373,0,90
877809,8517491,0,83.8
877809,8417500,0,74
877809,3703087,0,62.5
877809,4167126,0,
1106979,5383176,3,90
1106979,2884219,2,96
1106979,348057,2,94
1106979,7674419,2,93
1106979,799359,2,92.8
1106979,8190136,2,92.5
1106979,357177,2,92.5
1106979,8190132,2,92.5
1106979,3290649,2,92
1106979,3290651,2,92
1106979,348054,2,92
1106979,8190133,2,92
1106979,8190140,2,92
1106979,8190137,2,92
1106979,8190139,2,92
1106979,799365,2,91.2
1106979,6221486,2,91
1106979,2112598,2,91
1106979,7557632,2,91
1106979,2306620,2,90
1106979,8190134,2,90
1106979,348055,2,90
1106979,4779469,2,90
1106979,799360,2,88.8
1106979,2496616,2,88.8
1106979,7674415,2,87.5
1106979,4624757,2,87
1106979,1589841,2,86.2
1106979,1089144,2,86
1106979,6221491,1,73
1106979,7674423,1,68
1106979,3290646,1,67.5
1106979,3293846,1,64
1106979,6221494,1,64
1106979,6221485,1,63.3
1106979,8190135,1,63
1106979,6221487,1,61.2
1106979,2496608,1,56.7
1106979,1308650,1,50
1106979,3996787,1,38
1106979,6221492,1,38
1106979,1207096,1,33.8
1106979,6221489,1,33.8
1106979,4993951,1,33.3
1106979,6234047,1,31.7
1106979,3996782,1,28
1106979,3553629,1,26
1106979,2789921,1,
1106979,3715369,0,99
1106979,5733130,0,98.2
1106979,6634295,0,98.2
1106979,5908072,0,97
1106979,6221488,0,96.3
1106979,4085368,0,96
1106979,5784746,0,95.8
1106979,6045982,0,95.8
1106979,6170459,0,95.6
1106979,3417281,0,95.4
1106979,1352235,0,95
1106979,3058146,0,95
1106979,8544395,0,95
1106979,4624754,0,94.8
1106979,4624755,0,94.8
1106979,4254726,0,94
1106979,4624749,0,94
1106979,8275110,0,94
1106979,8585465,0,94
1106979,2375312,0,93.8
1106979,8196694,0,93.8
1106979,7706424,0,92.5
1106979,8177315,0,92.2
1106979,4085367,0,92
1106979,4219185,0,92
1106979,4585827,0,91.7
1106979,7920797,0,91.2
1106979,4624750,0,91.2
1106979,6802958,0,91.2
1106979,6802961,0,91
1106979,947605,0,91
1106979,7920802,0,91
1106979,8772719,0,91
1106979,4437575,0,90
1106979,4085365,0,85.8
1106979,7295948,0,75
1106979,5488572,0,74.8
1106979,2375313,0,73
1106979,2375317,0,67.5
1106979,5838049,0,60
1106979,1655258,0,56
1106979,7920795,0,53.3
1106979,2390743,0,48.8
1106979,8631020,0,39
1106979,2375316,0,37
1106979,2789920,0,30
1106979,1039252,0,26.7
1106979,7920803,0,23.8
1106979,5920066,0,12
1106979,8190138,0,4
1106979,6221490,0,2.5
1106979,5920064,0,0
1113256,8130530,3,98.3
1113256,7561111,3,97
1113256,7561114,3,95.8
1113256,7561120,3,95
1113256,8130535,3,94.8
1113256,7561117,3,92.5
1113256,7561113,2,93.3
1113256,7561115,2,93
1113256,7561116,2,92
1113256,3976059,2,91.2
1113256,8130528,2,91
1113256,7780080,2,88.8
1113256,7561118,2,87.5
1113256,8130529,2,86.7
1113256,3976057,1,60
1113256,7250126,1,32.5
1113256,2667029,1,22.5
1113256,5396746,1,16.2
1113256,2615030,1,13.3
1113256,3976062,1,12.5
1113256,3976058,1,12
1113256,3976064,1,10
1113256,3059689,0,99
1113256,1669121,0,98
1113256,5365821,0,97.4
1113256,3059697,0,97
1113256,5365819,0,96.8
1113256,1407869,0,96.6
1113256,2615029,0,96.6
1113256,7843127,0,96.4
1113256,2615026,0,96
1113256,5295502,0,96
1113256,7594310,0,96
1113256,2713310,0,95.8
1113256,2321035,0,95.8
1113256,2615027,0,95.8
1113256,7843129,0,95.8
1113256,2757311,0,95.8
1113256,7843125,0,95.8
1113256,8130531,0,95.8
1113256,4689495,0,95.6
1113256,2321033,0,95
1113256,2321037,0,95
1113256,4355158,0,95
1113256,8224544,0,95
1113256,8224539,0,94.8
1113256,2713313,0,94.6
1113256,3539366,0,94
1113256,8130533,0,94
1113256,2067390,0,93.8
1113256,4867267,0,93.8
1113256,3539365,0,93.5
1113256,8130532,0,93.5
1113256,4355161,0,93
1113256,7843134,0,93
1113256,1407866,0,92.8
1113256,7843132,0,92
1113256,5723303,0,92
1113256,2321039,0,91.7
1113256,3539368,0,91.5
1113256,6915166,0,91
1113256,1407868,0,89
1113256,2713316,0,84
1113256,1407864,0,78.8
1113256,5365817,0,76.8
1113256,3263257,0,76
1113256,1512282,0,75.8
1113256,8224541,0,75.8
1113256,4689499,0,75
1113256,8224542,0,74
1113256,3976060,0,72.5
1113256,1512281,0,70
1113256,2615028,0,63.8
1113256,7843131,0,63.3
1113256,6915171,0,58.6
1113256,3539364,0,57.8
1113256,3539362,0,50
1113256,5382844,0,48.2
1113256,1512277,0,47.5
1113256,6915168,0,47.5
1113256,3828444,0,39.8
1113256,2713311,0,38
1113256,6915169,0,38
1113256,7843128,0,36
1113256,2321036,0,30
1113256,5153406,0,23
1113256,2067388,0,22.5
1113256,3828437,0,22.5
1113256,5723305,0,22.5
1113256,7386688,0,20
1113256,2757314,0,19.6
1113256,2550312,0,19
1113256,4566036,0,19
1113256,5236651,0,19
1113256,2713314,0,4
1113256,2550320,0,0
1113256,2680775,0,0
1113256,3828438,0,0
1113256,3976061,0,0
1113256,3539363,0,
730539,2666444,2,93.3
730539,8276218,2,93
730539,5428552,2,93
730539,4605022,2,92.5
730539,2666436,2,91
730539,8577880,2,91
730539,8577877,2,90
730539,6734967,2,90
730539,7916064,2,90
730539,8577875,2,85
730539,8577879,2,81.7
730539,3320012,1,78.8
730539,3944257,1,76.2
730539,8577876,1,76
730539,2244098,1,73.3
730539,7282033,1,69
730539,690810,1,67.5
730539,5452882,1,65
730539,5968366,1,65
730539,958948,1,65
730539,2666443,1,63.3
730539,8276217,1,63
730539,4202777,1,60
730539,8577881,1,58
730539,5380325,1,30
730539,2821845,1,25
730539,3970470,1,25
730539,3967462,0,97.2
730539,3125742,0,96.6
730539,2274566,0,96.3
730539,4717277,0,95.8
730539,2452273,0,95.6
730539,7129068,0,95.6
730539,3193525,0,95.4
730539,8065167,0,95.4
730539,2260017,0,95
730539,2494790,0,95
730539,3692197,0,95
730539,6113686,0,95
730539,8577882,0,95
730539,7934155,0,95
730539,8220535,0,95
730539,8814741,0,95
730539,2364403,0,94.8
730539,2647289,0,94.8
730539,2807033,0,94.8
730539,3054289,0,94.8
730539,3436847,0,94.8
730539,5931673,0,94.8
730539,8050243,0,94.8
730539,8199747,0,94.8
730539,3025386,0,94.6
730539,2972740,0,94
730539,3847570,0,94
730539,5410805,0,94
730539,5956724,0,94
730539,8220505,0,94
730539,2569265,0,93.8
730539,3970461,0,93.8
730539,5168075,0,93.8
730539,4305713,0,93.3
730539,837984,0,93.3
730539,3599627,0,93
730539,3699064,0,93
730539,1396228,0,92.5
730539,2623735,0,92.5
730539,3972617,0,92.5
730539,7772142,0,92.2
730539,3862318,0,92
730539,7097291,0,92
730539,8698492,0,92
730539,1782601,0,91.6
730539,8276225,0,91.2
730539,6315947,0,91
730539,8220409,0,91
730539,8276223,0,90
730539,2520695,0,90
730539,4556982,0,90
730539,8800723,0,90
730539,2925724,0,88.8
730539,3967466,0,88.3
730539,79033,0,86.7
730539,4202779,0,86
730539,5324058,0,85.8
730539,7580662,0,82
730539,5432022,0,75
730539,1701624,0,74
730539,5158558,0,73.8
730539,8413914,0,72
730539,1746805,0,72
730539,2863348,0,70
730539,8785142,0,60
730539,7898265,0,56.6
730539,8785139,0,45
730539,2830024,0,42.5
730539,6206360,0,41
730539,3434023,0,21.8
730539,5419700,0,21
730539,2355235,0,
730539,2508032,0,
701453,688615,2,93.6
701453,688614,2,93
701453,8402348,2,93
701453,688618,2,92.5
701453,4355647,2,92
701453,4330678,2,92
701453,8402350,2,92
701453,8626147,2,92
701453,2036076,2,91.2
701453,7806569,2,91
701453,8402346,2,91
701453,8626149,2,91
701453,4355652,2,91
701453,4330679,2,90
701453,4330677,2,90
701453,7259848,2,90
701453,4330671,2,89
701453,4355649,2,89
701453,4330680,2,89
701453,4355645,2,89
701453,8402349,2,87
701453,4330676,2,87
701453,7586972,2,85
701453,6999087,2,83
701453,4355643,1,81.2
701453,871165,1,78.3
701453,3143000,1,70
701453,8337095,1,70
701453,8626148,1,68.3
701453,7333087,1,68.3
701453,4330673,1,68
701453,8626142,1,68
701453,4330672,1,66
701453,6445717,1,66
701453,8626144,1,65
701453,8608068,1,64
701453,606130,1,63
701453,8306076,1,62
701453,2036079,1,60
701453,237074,1,60
701453,8626146,1,60
701453,3122000,1,60
701453,6796731,1,60
701453,8402344,1,59
701453,4355644,1,59
701453,688613,1,58
701453,8626143,1,58
701453,606124,1,56.7
701453,6049588,1,56
701453,8626140,1,56
701453,6445718,1,56
701453,8616201,1,56
701453,8402345,1,55
701453,1813606,1,53.3
701453,7062856,1,50
701453,7621886,1,46
701453,416000,1,45
701453,4330675,1,45
701453,568223,1,40
701453,3235283,1,40
701453,7062002,1,37.5
701453,2360561,1,19
701453,416002,0,97.7
701453,539244,0,96.4
701453,5923933,0,95
701453,7062710,0,95
701453,7486198,0,94.8
701453,1065237,0,94
701453,237073,0,93.8
701453,7192992,0,93.8
701453,2036081,0,93.3
701453,1117051,0,93.3
701453,4805036,0,93.3
701453,6182993,0,93.3
701453,1782018,0,93
701453,2052463,0,93
701453,3215645,0,93
701453,4828939,0,93
701453,6805838,0,92.8
701453,3212512,0,92.5
701453,7490757,0,92.5
701453,1682032,0,92.2
701453,8299452,0,92
701453,8162001,0,92
701453,1559740,0,91.2
701453,1625351,0,91.2
701453,6261842,0,91.2
701453,6473569,0,91.2
701453,4379827,0,91
701453,2017216,0,90
701453,2223012,0,90
701453,3121997,0,90
701453,5304249,0,90
701453,8673511,0,90
701453,6473572,0,76.7
701453,1210199,0,74
701453,8626145,0,63.8
701453,1990363,0,60
701453,270635,0,
701453,5798495,0,
940547,2667350,2,92.5
940547,964766,2,92.5
940547,5300647,2,92
940547,61068,2,92
940547,7259157,2,92
940547,7282182,2,92
940547,61071,2,91
940547,8219244,2,91
940547,8772074,2,91
940547,4664999,2,91
940547,5831702,2,91
940547,4696640,2,90
940547,5831708,2,90
940547,5118373,2,90
940547,4696638,2,90
940547,61069,2,90
940547,7855423,2,90
940547,7951561,2,90
940547,4800890,2,89
940547,5300654,2,89
940547,1383750,2,89
940547,6656482,2,89
940547,8219052,2,89
940547,3314511,2,89
940547,4696636,2,88.8
940547,7280584,2,88.8
940547,506000,2,88.3
940547,5300651,2,88
940547,8805011,2,88
940547,7282176,2,87
940547,7282174,2,86.2
940547,2625173,2,86.2
940547,5472541,2,82
940547,2667347,2,69
940547,5831709,1,81.7
940547,964772,1,72.5
940547,837714,1,72.5
940547,5300648,1,72
940547,4820847,1,71
940547,506003,1,70
940547,3408094,1,67
940547,1976277,1,65
940547,2352570,1,65
940547,2793047,1,65
940547,3443058,1,65
940547,7280582,1,65
940547,4664998,1,63
940547,3026777,1,62.5
940547,3899965,1,62
940547,6693959,1,60
940547,7280585,1,60
940547,8805005,1,56
940547,3590901,1,54
940547,3709984,1,53.3
940547,5270011,1,48
940547,1277675,1,46
940547,3865943,1,46
940547,5118375,1,42.5
940547,4612142,1,42
940547,8222165,1,38.8
940547,3932566,1,38
940547,6979302,1,36
940547,8219054,1,34
940547,4194888,1,32.5
940547,6132337,1,24
940547,6308302,1,22
940547,2120466,1,20
940547,3113409,1,20
940547,4612146,1,20
940547,69247,1,20
940547,2607807,1,16.7
940547,7767850,1,14
940547,1319794,0,95.8
940547,3904679,0,94
940547,3482015,0,93.8
940547,5022060,0,93.8
940547,3745286,0,91.7
940547,3822464,0,91.7
940547,7052524,0,91.7
940547,5255827,0,91.2
940547,4208591,0,90
940547,4612145,0,75.6
940547,4672829,0,75
940547,1676310,0,63.3
940547,5300646,0,62
940547,4652487,0,61.7
940547,6548463,0,61.7
940547,4612147,0,56.8
940547,8633004,0,55
940547,4481817,0,40
940547,3191030,0,37
940547,6404591,0,36
940547,7935661,0,30
940547,4100051,0,26.7
940547,1081626,0,22.5
940547,3745285,0,19.8
940547,4652480,0,18.2
